Security Code,Issuer Name,Symbol,Security Name
532054,KDDL Ltd,KDDL,KDDL Ltd,,,,,
532056,Trustedge Capital Limited,TRUSTEDGE,Trustedge Capital Ltd,,,,,
532057,Abhinav Capital Services Limited,ABHICAP,Abhinav Capital Services Ltd,,,,,
532067,3B BlackBio Dx Limited,3BBLACKBIO,3B BlackBio Dx Ltd,,,,,
532070,GUJJUBHAI INDUSTRIES LIMITED,GUJJUBHAI,Gujjubhai Industries Ltd,,,,,
532078,MONIND LIMITED,MONIND,Monind Ltd,,,,,
532083,Shri Kalyan Holdings Ltd.,SHKALYN,Shri Kalyan Holdings Ltd,,,,,
532090,Atvo Enterprises Limited,ATVOENT,Atvo Enterprises Ltd,,,,,
532092,EPUJA SPIRITECH LIMITED,EPUJA,Epuja Spiritech Ltd,,,,,
532100,Indo-City Infotech Ltd.,INDOCITY,Indo City Infotech Ltd,,,,,
532102,SBEC Sugar Ltd.,SBECSUG,SBEC Sugar Ltd,,,,,
532113,Brijlaxmi Leasing & Finance ltd.,BRIJLEAS,Brijlaxmi Leasing & Finance Ltd,,,,,
532123,BSEL ALGO LIMITED,BSELALGO,BSEL Algo Ltd,,,,,
532124,Reliable Ventures India Ltd,RELIABVEN,Reliable Ventures India Ltd,,,,,
532131,Triumph International Finance India,TRIUMPIN,Triumph International Finance India Ltd,,,,,
532134,Bank Of Baroda,BANKBARODA,Bank of Baroda,,,,,
532138,SMC Credits ltd.,SMCREDT,SMC Credits Ltd,,,,,
532140,Mohite Industries Limited,MOHITE,Mohite Industries Ltd,,,,,
532141,Andhra Cement Ltd.,ACL,Andhra Cements Ltd,,,,,
532143,SKM Egg Products Exports (India) Lt,SKMEGGPROD,SKM Egg Products Export (India) Ltd,,,,,
532144,Welspun Corp Limited,WELCORP,Welspun Corp Ltd,,,,,
532145,H.S.India Ltd.,HOTLSILV,H S India Ltd,,,,,
532149,Bank of India,BANKINDIA,Bank of India,,,,,
532150,Indraprastha Medical Corporation Lt,INDRAMEDCO,Indraprastha Medical Corporation Ltd,,,,,
532154,JOHNSON PHARMACARE LIMITED,JOHNPHARMA,Johnson Pharmacare Ltd,,,,,
532155,Gail (India) Ltd.,GAIL,Gail (India) Ltd,,,,,
532156,Vaibhav Global Ltd,VAIBHAVGBL,Vaibhav Global Ltd,,,,,
532159,TRESCON LIMITED,TRESCON,Trescon Ltd,,,,,
532160,Gujarat State Financial corporation,GUJSTATFIN,Gujarat State Financial Corporation,,,,,
532162,JK Paper Ltd.,JKPAPER,JK Paper Ltd,,,,,
532163,Saregama India Ltd.,SAREGAMA,Saregama India Ltd,,,,,
532167,Omkar Pharmachem Ltd.,OMKARPH,Omkar Pharmachem Ltd,,,,,
532172,Adroit Infotech Limited,ADROITINFO,Adroit Infotech Ltd,,,,,
532173,Cybertech Systems and Software Ltd.,CYBERTECH,CyberTech Systems and Software Ltd,,,,,
532174,ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd,,,,,
532175,Cyient Limited,CYIENT,Cyient Ltd,,,,,
532178,Engineers India Ltd.,ENGINERSIN,Engineers India Ltd,,,,,
532180,Dhanlaxmi Bank Limited,DHANBANK,Dhanlaxmi Bank Ltd,,,,,
532181,Gujarat Mineral Development Corpora,GMDCLTD,Gujarat Mineral Development Corporation Ltd,,,,,
532183,Gayatri Sugars Ltd.,GAYATRI,Gayatri Sugars Ltd,,,,,
532187,IndusInd Bank Ltd.,INDUSINDBK,Indusind Bank Ltd,,,,,
532189,India Tourism Development Corporati,ITDC,India Tourism Development Corporation Ltd,,,,,
532209,Jammu and Kashmir Bank Ltd.,J&KBANK,Jammu & Kashmir Bank Ltd,,,,,
532210,City Union Bank Ltd,CUB,City Union Bank Ltd,,,,,
532212,Archies Ltd.,ARCHIES,Archies Ltd,,,,,
532215,AXIS Bank Ltd.,AXISBANK,AXIS Bank Ltd,,,,,
532216,HB Stockholdings Ltd.,HBSL,HB Stockholdings Ltd,,,,,
532217,CMX HOLDINGS LIMITED,CMXLTD,CMX Holdings Ltd,,,,,
532218,South Indian Bank Ltd.,SOUTHBANK,South Indian Bank Ltd,,,,,
532219,Energy Development Company Ltd.,ENERGYDEV,Energy Development Company Ltd,,,,,
532221,Sonata Software Ltd.,SONATSOFTW,Sonata Software Ltd,,,,,
532230,Bengal Tea & fabrics Ltd.,BENGALT,Bengal Tea & Fabrics Ltd,,,,,
532234,National Aluminium Co. Ltd.,NATIONALUM,National Aluminium Company Ltd,,,,,
532240,India Nippon Electricals Ltd,INDNIPPON,India Nippon Electricals Ltd,,,,,
532256,Nalwa Sons Investment Ltd,NSIL,Nalwa Sons Investments Ltd,,,,,
532259,Apar Industries Ltd,APARINDS,Apar Industries Ltd,,,,,
532262,TCI Industries Ltd.,TCIIND,TCI Industries Ltd,,,,,
532268,ACCELYA SOLUTIONS INDIA LIMITED,ACCELYA,Accelya Solutions India Ltd,,,,,
532271,ORCHASP LIMITED,ORCHASP,Orchasp Ltd,,,,,
532275,Landmarc Leisure Corporation Ltd.,LANDMARC,Landmarc Leisure Corporation Ltd,,,,,
532281,HCL Technologies Ltd,HCLTECH,HCL Technologies Ltd,,,,,
532284,TCFC Finance Ltd,TCFCFINQ,TCFC Finance Ltd,,,,,
532285,Geojit Financial Services Limited,GEOJITFSL,Geojit Financial Services Ltd,,,,,
532286,JINDAL STEEL LIMITED,JINDALSTEL,Jindal Steel Ltd,,,,,
532290,BLB Limited,BLBLIMITED,BLB Ltd,,,,,
532296,Glenmark Pharmaceuticals ltd,GLENMARK,Glenmark Pharmaceuticals Ltd,,,,,
532300,Wockhardt Ltd,WOCKPHARMA,Wockhardt Ltd,,,,,
532303,Integrated Hi-tech ltd.,INTEGHIT,Integrated Hitech Ltd,,,,,
532304,KJMC Corporate Advisors (India) Ltd.,KJMCCORP,KJMC Corporate Advisors (India) Ltd,,,,,
532305,Ind-Swift Laboratories Ltd.,INDSWFTLAB,Ind-Swift Laboratories Ltd,,,,,
532309,GE Power India Limited,GVPIL,GE Power India Ltd,,,,,
532310,Shree Rama Multi-tech Ltd.,SHREERAMA,Shree Rama Multi-Tech Ltd,,,,,
532313,Mahindra Lifespace Developers Ltd.,MAHLIFE,Mahindra Lifespace Developers Ltd,,,,,
532315,GROARC INDUSTRIES INDIA LIMITED,GROARC,Groarc Industries India Ltd,,,,,
532320,Vaarad Ventures Ltd,VAARAD,Vaarad Ventures Ltd,,,,,
532321,Zydus Lifesciences Limited,ZYDUSLIFE,Zydus Lifesciences Ltd,,,,,
532323,Shiva Cement Ltd.,SHIVACEM,Shiva Cement Ltd,,,,,
532324,Cinevista Limited,CINEVISTA,Cinevista Ltd,,,,,
532326,Intense Technologies,INTENTECH,Intense Technologies Ltd,,,,,
532329,Danlaw Technologies India Ltd.,DANLAW,Danlaw Technologies India Ltd,,,,,
532331,Ajanta Pharma Ltd.,AJANTPHARM,Ajanta Pharma Ltd,,,,,
532332,Cura Technologies Limited,CURAA,Cura Technologies Ltd,,,,,
532333,HB Portfolio Ltd.,HBPOR,HB Portfolio Ltd,,,,,
532334,HB Estate Developers Ltd.,HBESD,HB Estate Developers Ltd,,,,,
532335,Ambica Agarbathies & Aroma Ind. Ltd.,AMBICAAGAR,Ambica Agarbathies & Aroma Industries Ltd,,,,,
532339,Compucom Software Lt.,COMPUSOFT,Compucom Software Ltd,,,,,
532340,Omni Axs Software Ltd.,OMNIAX,Omni AXs Software Ltd,,,,,
532341,IZMO Limited,IZMO,IZMO Ltd,,,,,
532343,TVS Motor Company Ltd.,TVSMOTOR,TVS Motor Company Ltd,,,,,
532344,MADALA HOLDINGS LIMITED,MADALA,Madala Holdings Ltd,,,,,
532348,Subex  Ltd,SUBEXLTD,Subex Ltd,,,,,
532349,Transport Corporation of India Ltd,TCI,Transport Corporation of India Ltd,,,,,
532350,Padmalaya Telefilms Ltd.,PADMALAYAT,Padmalaya Telefilms Ltd,,,,,
532351,Aksh Optifibre Ltd.,AKSHOPTFBR,Aksh Optifibre Ltd,,,,,
532354,Virgo Global Limited,VIRGOGLOB,Virgo Global Ltd,,,,,
532355,Picturehouse Media Limited,PICTUREHS,Picturehouse Media Ltd,,,,,
532356,Triveni Engineering & Industries Ltd,TRIVENI,Triveni Engineering & Industries Ltd,,,,,
532357,Mukta Arts Ltd.,MUKTAARTS,Mukta Arts Ltd,,,,,
532359,Hit Kit Global Solutions Ltd,HITKITGLO,Hit Kit Global Solutions Ltd,,,,,
532362,Nagpur Power & Industries Ltd,NAGPI,Nagpur Power & Industries Ltd,,,,,
532365,Dynacons Systems & Solutions Ltd.,DSSL,Dynacons Systems & Solutions Ltd,,,,,
532366,PNB Gilts Ltd,PNBGILTS,PNB Gilts Ltd,,,,,
532368,BRIGHTCOM GROUP LIMITED,BCG,Brightcom Group Ltd,,,,,
532369,Ramco Industries Ltd,RAMCOIND,Ramco Industries Ltd,,,,,
532370,Ramco Systems Ltd,RAMCOSYS,Ramco Systems Ltd,,,,,
532371,Tata Teleservices (Maharashtra) Ltd.,TTML,Tata Teleservices (Maharashtra) Ltd,,,,,
532372,Virinchi Limited,VIRINCHI,Virinchi Ltd,,,,,
532373,WEP Solutions Ltd,WEPSOLN,WEP Solutions Ltd,,,,,
532374,Sterlite Technologies Limited.,STLTECH,Sterlite Technologies Ltd,,,,,
532375,TIPS MUSIC LIMITED,TIPSMUSIC,Tips Music Ltd,,,,,
532376,UMIYA BUILDCON LIMITED,UMIYA-MRO,Umiya Buildcon Ltd,,,,,
532378,Universal Arts Ltd,UNIVARTS,Universal Arts Ltd,,,,,
532379,FIRST FINTEC LIMITED,FIRSTFIN,First Fintec Ltd,,,,,
532380,Baba Arts Ltd,BABA,Baba Arts Ltd,,,,,
532382,Balaji Telefilms Ltd.,BALAJITELE,Balaji Telefilms Ltd,,,,,
532384,Tyche Industries Ltd.,TYCHE,Tyche Industries Ltd,,,,,
532386,California Software Co. Ltd.,CALSOFT,California Software Company Ltd,,,,,
532387,Pritish Nandy Communications Ltd,PNC,Pritish Nandy Communications Ltd,,,,,
532388,Indian Overseas Bank,IOB,Indian Overseas Bank,,,,,
532390,Taj GVK Hotels & Resorts Ltd.,TAJGVK,Taj Gvk Hotels & Resorts Ltd,,,,,
532392,Creative Eye Ltd.,CREATIVEYE,Creative Eye Ltd,,,,,
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,,,,,
532397,KONNDOR INDUSTRIES LIMITED,KONNDOR,Konndor Industries Ltd,,,,,
532398,Usha Martin Education & Solutions Limited,UMESLTD,Usha Martin Education & Solutions Ltd,,,,,
532400,BIRLASOFT LIMITED,BSOFT,Birlasoft Ltd,,,,,
532402,USG Tech Solutions Ltd,USGTECH,USG Tech Solutions Ltd,,,,,
532404,Saven Technologies Ltd.,7TEC,Saven Technologies Ltd,,,,,
532406,Avantel Limited,AVANTEL,Avantel Ltd,,,,,
532407,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP,Moschip Technologies Ltd,,,,,
532408,SIGMA ADVANCED SYSTEMS LIMITED,SIGMAADV,Sigma Advanced Systems Ltd,,,,,
532410,Transcorp International Ltd.,TRANSCOR,Transcorp International Ltd,,,,,
532413,Cerebra Integrated Technologies Ltd.,CEREBRAINT,Cerebra Integrated Technologies Ltd,,,,,
532416,Next Mediaworks Ltd,NEXTMEDIA,Next Mediaworks Ltd,,,,,
532419,Smartlink Holdings Limited,SMARTLINK,Smartlink Holdings Ltd,,,,,
532424,Godrej Consumer Products Ltd.,GODREJCP,Godrej Consumer Products Ltd,,,,,
532425,GENUS PRIME INFRA LIMITED,GENUSPRIME,Genus Prime Infra Ltd,,,,,
532430,BF Utilities Ltd.,BFUTILITIE,BF Utilities Ltd,,,,,
532432,United Spirits Limited,UNITDSPR,United Spirits Ltd,,,,,
532435,Sanmit Infra Limited,SANINFRA,Sanmit Infra Ltd,,,,,
532439,OLECTRA GREENTECH LIMITED,OLECTRA,Olectra Greentech Ltd,,,,,
532440,MPS Limited,MPSLTD,MPS Ltd,,,,,
532443,Cera Sanitaryware Ltd.,CERA,Cera Sanitaryware Ltd,,,,,
532444,T. Spiritual World Ltd.,TSPIRITUAL,T Spiritual World Ltd,,,,,
532454,Bharti Airtel  Ltd.,BHARTIARTL,Bharti Airtel Ltd,,,,,
532455,Shalimar Wires Industries Ltd.,SHALIWIR,Shalimar Wires Industries Ltd,,,,,
532456,Compuage Infocom Ltd,COMPINFO,Compuage Infocom Ltd,,,,,
532457,Gulshan Polyols Ltd.,GULPOLY,Gulshan Polyols Ltd,,,,,
532460,Ponni Sugars (Erode) Ltd.,PONNIERODE,Ponni Sugars (Erode) Ltd,,,,,
532461,Punjab National Bank,PNB,Punjab National Bank,,,,,
532466,Oracle Financial Services Software Limited,OFSS,Oracle Financial Services Software Ltd,,,,,
532467,Hazoor Multi Projects Limited,HAZOOR,Hazoor Multi Projects Ltd,,,,,
532468,Kama Holdings Limited,KAMAHOLD,Kama Holdings Ltd,,,,,
532470,MPF Systems Limited,MPFSL,MPF Systems Ltd,,,,,
532475,Aptech Ltd.,APTECHT,Aptech Ltd,,,,,
532477,Union Bank of India,UNIONBANK,Union Bank of India,,,,,
532478,United Breweries Ltd.,UBL,United Breweries Ltd,,,,,
532481,Noida Toll Bridge Company Ltd,NOIDATOLL,Noida Toll Bridge Company Ltd,,,,,
532482,Granules India Ltd.,GRANULES,Granules India Ltd,,,,,
532483,Canara Bank,CANBK,Canara Bank,,,,,
532485,Balmer Lawrie Investments Ltd.,BLIL,Balmer Lawrie Investments Ltd,,,,,
532486,Pokarna Ltd.,POKARNA,Pokarna Ltd,,,,,
532488,Divi's Laboratories Ltd.,DIVISLAB,Divis Laboratories Ltd,,,,,
532493,Astra Microwave Products Ltd.,ASTRAMICRO,Astra Microwave Products Ltd,,,,,
532497,Radico Khaitan Ltd.,RADICO,Radico Khaitan Ltd,,,,,
532500,Maruti Suzuki India  Ltd.,MARUTI,Maruti Suzuki India Ltd,,,,,
532503,Rajapalayam Mills Limited,RAJPALAYAM,Rajapalayam Mills Ltd,,,,,
532504,Navin Fluorine International Limited,NAVINFLUOR,Navin Fluorine International Ltd,,,,,
532505,UCO Bank,UCOBANK,UCO Bank,,,,,
532507,B.A.G. Films & Media Ltd,BAGFILMS,B.A.G. Films and Media Ltd,,,,,
532508,Jindal Stainless Limited,JSL,Jindal Stainless Ltd,,,,,
532509,Suprajit Engineering Ltd.,SUPRAJIT,Suprajit Engineering Ltd,,,,,
532513,TVS Electronics Ltd.,TVSELECT,TVS Electronics Ltd,,,,,
532514,Indraprashtha Gas Ltd.,IGL,Indraprastha Gas Ltd,,,,,
532515,T.V.Today Network Limited,TVTODAY,TV Today Network Ltd,,,,,
532521,Palred Technologies Limited,PALREDTEC,Palred Technologies Ltd,,,,,
532522,PETRONET LNG LTD.,PETRONET,Petronet LNG Ltd,,,,,
532523,Biocon Ltd.,BIOCON,Biocon Ltd,,,,,
532524,PTC India Ltd,PTC,PTC India Ltd,,,,,
532525,Bank of maharashtra,MAHABANK,Bank of Maharashtra,,,,,
532527,ramkrishna forgings Ltd.,RKFORGE,Ramkrishna Forgings Ltd,,,,,
532528,Datamatics Global Services Limited,DATAMATICS,Datamatics Global Services Ltd,,,,,
532529,New Delhi Television Limited,NDTV,New Delhi Television Ltd,,,,,
532531,STRIDES PHARMA SCIENCE LIMITED,STAR,Strides Pharma Science Ltd,,,,,
532538,UltraTech Cement Ltd,ULTRACEMCO,UltraTech Cement Ltd,,,,,
532539,UNO Minda Limited,UNOMINDA,UNO Minda Ltd,,,,,
532540,Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services Ltd,,,,,
532541,COFORGE LIMITED,COFORGE,Coforge Ltd,,,,,
532543,GP Petroleums Limited,GULFPETRO,GP Petroleums Ltd,,,,,
532548,Century Plyboards (India) Ltd.,CENTURYPLY,Century Plyboards (India) Ltd,,,,,
532553,Welspun Enterprises Limited,WELENT,Welspun Enterprises Ltd,,,,,
532555,NTPC Limited,NTPC,NTPC Ltd,,,,,
532604,S.A.L. Steel Ltd.,SALSTEEL,S.A.L. Steel Ltd,,,,,
532605,JBM Auto Limited,JBMA,JBM Auto Ltd,,,,,
532610,Dwarikesh Sugar Industries Ltd.,DWARKESH,Dwarikesh Sugar Industries Ltd,,,,,
532612,Indoco Remedies Ltd.,INDOCO,Indoco Remedies Ltd,,,,,
532613,VIP Clothing Limited,VIPCLOTHNG,VIP Clothing Ltd,,,,,
532616,Xchanging Solutions Limited,XCHANGING,Xchanging Solutions Ltd,,,,,
532621,Morarjee Textiles Limited,MORARJEE,Morarjee Textiles Ltd,,,,,
532624,Jindal Photo Limited,JINDALPHOT,Jindal Photo Ltd,,,,,
532626,Pondy Oxides & Chemicals Limited,POCL,Pondy Oxides & Chemicals Ltd,,,,,
532627,Jaiprakash Power Ventures Limited,JPPOWER,Jaiprakash Power Ventures Ltd,,,,,
532628,3i Infotech limited,3IINFOLTD,3i Infotech Ltd,,,,,
532630,Gokaldas Exports Ltd,GOKEX,Gokaldas Exports Ltd,,,,,
532633,Alldigi Tech Limited,ALLDIGI,Alldigi Tech Ltd,,,,,
532636,IIFL FINANCE LIMITED ,IIFL,IIFL Finance Ltd,,,,,
532637,Mangalam Drugs and Organics Ltd.,MANGALAM,Mangalam Drugs & Organics Ltd,,,,,
532638,Shoppers Stop Ltd,SHOPERSTOP,Shoppers Stop Ltd,,,,,
532640,Cyber Media (India) Ltd.,CYBERMEDIA,Cyber Media India Ltd,,,,,
532641,Nandan Denim Limited,NDL,Nandan Denim Ltd,,,,,
532642,JSW Holdings Limited,JSWHL,JSW Holdings Ltd,,,,,
532644,J.K. CEMENT LTD,JKCEMENT,JK Cement Ltd,,,,,
532645,Beeyu Overseas Ltd.,BEEYU,Beeyu Overseas Ltd,,,,,
532648,Yes Bank Ltd.,YESBANK,Yes Bank Ltd,,,,,
532649,Nectar Lifesciences Limited,NECLIFE,Nectar Lifesciences Ltd,,,,,
532650,MSP STEEL & POWER LTD.,MSPL,MSP Steel & Power Ltd,,,,,
532651,SPL INDUSTRIES LIMITED,SPLIL,SPL Industries Ltd,,,,,
532652,Karnataka Bank Ltd.,KTKBANK,Karnataka Bank Ltd,,,,,
532654,McLeod Russel India Limited,MCLEODRUSS,Mcleod Russel India Ltd,,,,,
532656,FACOR Alloys Limited,FACORALL,Facor Alloys Ltd,,,,,
532660,Vivimed Labs Ltd.,VIVIMEDLAB,Vivimed Labs Ltd,,,,,
532661,Rane (Madras)  Ltd.,RML,Rane (Madras) Ltd,,,,,
532662,HT Media Ltd,HTMEDIA,HT Media Ltd,,,,,
532663,Sasken Technologies Limited,SASKEN,Sasken Technologies Ltd,,,,,
532666,FCS Software Solutions Ltd.,FCSSOFT,FCS Software Solutions Ltd,,,,,
532667,SUZLON ENERGY LTD.,SUZLON,Suzlon Energy Ltd,,,,,
532668,Aurionpro Solutions Ltd.,AURIONPRO,Aurionpro Solutions Ltd,,,,,
532670,Shree Renuka Sugars Ltd.,RENUKA,Shree Renuka Sugars Ltd,,,,,
532673,K. M. Sugar Mills Ltd.,KMSUGAR,K M Sugar Mills Ltd,,,,,
532674,Bannari Amman Spinning Mills Ltd,BASML,Bannari Amman Spinning Mills Ltd,,,,,
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA,PBA Infrastructure Ltd,,,,,
532683,AIA Engineering Ltd.,AIAENG,AIA Engineering Ltd,,,,,
532684,Everest Kanto Cylinders Ltd.,EKC,Everest Kanto Cylinder Ltd,,,,,
532686,Kernex Microsystems (India) Ltd.,KERNEX,Kernex Microsystems India Ltd,,,,,
532687,Repro India Ltd.,REPRO,Repro India Ltd,,,,,
532689,PVR INOX LIMITED,PVRINOX,PVR Inox Ltd,,,,,
532694,Avio Smart Market Stack Limited,ASMS,Avio Smart Market Stack Ltd,,,,,
532695,Celebrity Fashions Ltd.,CELEBRITY,Celebrity Fashions Ltd,,,,,
532698,Nitin Spinners Ltd.,NITINSPIN,Nitin Spinners Ltd,,,,,
532699,Royal Orchid Hotels Ltd,ROHLTD,Royal Orchid Hotels Ltd,,,,,
532700,Entertainment Network (India) Ltd,ENIL,Entertainment Network (India) Ltd,,,,,
532701,CELLA SPACE LIMITED,CELLA,Cella Space Ltd,,,,,
532705,Jagran Prakashan Limited,JAGRAN,Jagran Prakashan Ltd,,,,,
532707,Dynemic Products Ltd.,DYNPRO,Dynemic Products Ltd,,,,,
532708,GVK Power & Infrastructure Ltd,GVKPIL,GVK Power & Infrastructure Ltd,,,,,
532710,Sadbhav Engineering Ltd.,SADBHAV,Sadbhav Engineering Ltd,,,,,
532712,Reliance Communications Limited,RCOM,Reliance Communications Ltd,,,,,
532713,Sakuma Exports Ltd.,SAKUMA,Sakuma Exports Ltd,,,,,
532714,KEC International Ltd.,KEC,KEC International Ltd,,,,,
532716,Gillanders Arbuthnot & Co. Ltd.,GILLANDERS,Gillanders Arbuthnot & Company Ltd,,,,,
532717,Indo Tech Transformers Limited,INDOTECH,Indo Tech Transformers Ltd,,,,,
532719,B L Kashyap and Sons Ltd,BLKASHYAP,B. L. Kashyap and Sons Ltd,,,,,
532720,Mahindra & Mahindra Financial Services Limited,M&MFIN,Mahindra & Mahindra Financial Services Ltd,,,,,
532721,VISA Chrome Limited,VISACHROME,VISA Chrome Ltd,,,,,
532722,Nitco Ltd.,NITCO,Nitco Ltd,,,,,
532723,MPDL LIMITED,MPDL,MPDL Ltd,,,,,
532725,Solar Industries India Limited,SOLARINDS,Solar Industries India Ltd,,,,,
532726,GALLANTT ISPAT LIMITED,GALLANTT,Gallantt Ispat Ltd,,,,,
532728,Malu Paper Mills Limited,MALUPAPER,Malu Paper Mills Ltd,,,,,
532729,Uttam Sugar Mills Ltd,UTTAMSUGAR,Uttam Sugar Mills Ltd,,,,,
532730,STL Global Ltd,SGL,STL Global Ltd,,,,,
532732,Kewal Kiran Clothing Ltd.,KKCL,Kewal Kiran Clothing Ltd,,,,,
532733,SUN TV NETWORK LIMITED,SUNTV,Sun TV Network Ltd,,,,,
532734,GODAWARI POWER AND ISPAT LTD.,GPIL,Godawari Power and Ispat Ltd,,,,,
532735,R Systems International Limited,RSYSTEMS,R Systems International Ltd,,,,,
532737,Emkay Global Financial Services Ltd,EMKAY,Emkay Global Financial Services Ltd,,,,,
532738,TWAMEV CONSTRUCTION AND INFRASTRUCTURE LIMITED,TICL,Twamev Construction And Infrastructure Ltd,,,,,
532740,Lokesh Machines Limited,LOKESHMACH,Lokesh Machines Ltd,,,,,
532741,Kamdhenu Limited,KAMDHENU,Kamdhenu Ltd,,,,,
532742,PAUSHAK LIMITED (formerly known as Darshak Limited),PAUSHAKLTD,Paushak Ltd,,,,,
532744,GTN Textiles Ltd. (formerly known as GTN Industries Ltd.),GTNTEX,GTN Textiles Ltd,,,,,
532748,Prime Focus Limited,PFOCUS,Prime Focus Ltd,,,,,
532749,Allcargo Logistics Ltd,ALLCARGO,Allcargo Logistics Ltd,,,,,
532754,GMR Airports Limited,GMRAIRPORT,GMR Airports Ltd,,,,,
532755,Tech Mahindra Limited,TECHM,Tech Mahindra Ltd,,,,,
532756,CIE Automotive India Limited,CIEINDIA,CIE Automotive India Ltd,,,,,
532757,VOLTAMP TRANSFORMERS LIMITED,VOLTAMP,Voltamp Transformers Ltd,,,,,
532759,ATLANTAA LIMITED,ATLANTAA,Atlantaa Ltd,,,,,
532761,HANDSON GLOBAL MANAGEMENT (HGM) LIMITED,HGM,HandsOn Global Management (HGM)Ltd,,,,,
532762,Action Construction Equipments Ltd.,ACE,Action Construction Equipment Ltd,,,,,
532764,GeeCee Ventures Limited,GEECEE,GeeCee Ventures Ltd,,,,,
532767,Gayatri Projects Limited,GAYAPROJ,Gayatri Projects Ltd,,,,,
532768,FIEM INDUSTRIES LIMITED,FIEMIND,Fiem Industries Ltd,,,,,
532771,JHS Svendgaard Laboratories Ltd.,JHS,JHS Svendgaard Laboratories Ltd,,,,,
532772,DCB Bank Limited,DCBBANK,DCB Bank Ltd,,,,,
532773,Global Vectra Helicorp Ltd.,GLOBALVECT,Global Vectra Helicorp Ltd,,,,,
532774,Inspirisys Solutions Limited,INSPIRISYS,Inspirisys Solutions Ltd,,,,,
532775,GTL Infrastructure Limited,GTLINFRA,GTL Infrastructure Ltd,,,,,
532776,SHIVAM AUTOTECH LIMITED,SHIVAMAUTO,Shivam Autotech Ltd,,,,,
532777,Info Edge(India) Ltd.,NAUKRI,Info Edge (India) Ltd,,,,,
532779,TORRENT POWER LIMITED,TORNTPOWER,Torrent Power Ltd,,,,,
532780,Parsvnath Developers Ltd.,PARSVNATH,Parsvnath Developers Ltd,,,,,
532782,SUTLEJ TEXTILES & INDUSTRIES LIMITED,SUTLEJTEX,Sutlej Textiles and Industries Ltd,,,,,
532783,LT Foods Limited,LTFOODS,LT Foods Ltd,,,,,
532784,Sobha Limited,SOBHA,Sobha Ltd,,,,,
532785,Ruchira Papers Ltd,RUCHIRA,Ruchira Papers Ltd,,,,,
532790,TANLA PLATFORMS LIMITED,TANLA,Tanla Platforms Ltd,,,,,
532794,Zee Media Corporation Limited,ZEEMEDIA,Zee Media Corporation Ltd,,,,,
532795,Siti Networks Limited,SITINET,Siti Networks Ltd,,,,,
532796,Lumax Auto Technologies Ltd.,LUMAXTECH,Lumax Auto Technologies Ltd,,,,,
532797,AUTOLINE INDUSTRIES LTD.,AUTOIND,Autoline Industries Ltd,,,,,
532798,Network 18 Media & Investments Limited,NETWORK18,Network 18 Media & Investments Ltd,,,,,
532799,Hubtown Limited,HUBTOWN,Hubtown Ltd,,,,,
532801,Cambridge Technology Enterprises Ltd.,CTE,Cambridge Technology Enterprises Ltd,,,,,
532804,Technocraft Industries (India) Ltd.,TIIL,Technocraft Industries (India) Ltd,,,,,
532805,Redington Limited,REDINGTON,Redington Ltd,,,,,
532806,AI CHAMPDANY INDUSTRIES LIMITED,AICHAMP,AI Champdany Industries Ltd,,,,,
532807,Cineline India Limited,CINELINE,Cineline India Ltd,,,,,
532808,Pearl Global Industries Limited,PGIL,Pearl Global Industries Ltd,,,,,
532809,Firstsource Solutions Ltd.,FSL,Firstsource Solutions Ltd,,,,,
532810,Power Finance Corporation Ltd,PFC,Power Finance Corporation Ltd,,,,,
532811,Ahluwalia Contracts (India) Ltd,AHLUCONT,Ahluwalia Contracts (India) Ltd,,,,,
532812,Transwarranty Finance Limited,TFL,Transwarranty Finance Ltd,,,,,
532814,Indian Bank,INDIANB,Indian Bank,,,,,
532815,SMS Pharmaceuticals Ltd,SMSPHARMA,SMS Pharmaceuticals Ltd,,,,,
532817,Oriental Trimex Limited,ORIENTALTL,Oriental Trimex Ltd,,,,,
532820,E-Land Apparel Limited,ELAND,E-Land Apparel Ltd,,,,,
532822,VODAFONE IDEA LIMITED,IDEA,Vodafone Idea Ltd,,,,,
532825,JAGJANANI TEXTILES LIMITED,JAGJANANI,Jagjanani Textiles Ltd,,,,,
532826,Raj Television Network Ltd,RAJTV,Raj Television Network Ltd,,,,,
532827,Page Industries Ltd.,PAGEIND,Page Industries Ltd,,,,,
532828,AMD Industries Ltd,AMDIND,AMD Industries Ltd,,,,,
532829,LEHAR FOOTWEARS LIMITED,LEHAR,Lehar Footwears Ltd,,,,,
532830,ASTRAL LIMITED,ASTRAL,Astral Ltd,,,,,
532832,EMBASSY DEVELOPMENTS LIMITED,EMBDL,Embassy Developments Ltd,,,,,
532834,Camlin Fine Sciences Ltd,CAMLINFINE,Camlin Fine Sciences Ltd,,,,,
532835,ICRA Limited,ICRA,ICRA Ltd,,,,,
532839,Dish TV India Limited,DISHTV,Dish TV India Ltd,,,,,
532841,SAHYADRI INDUSTRIES LTD.,SAHYADRI,Sahyadri Industries Ltd,,,,,
